"filename", "language", "CMake", "C++", "JSON", "HTML", "YAML", "Markdown", "Dart", "Swift", "XML", "Gradle", "Java Properties", "CMake Cache", "C", "comment", "blank", "total"
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\armeabi-v7a\prefab_config.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\.cmake\api\v1\reply\cache-v2-8b282ab7519e94b62439.json", "JSON", 0, 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\.cmake\api\v1\reply\cmakeFiles-v1-bcb44eb98458919144e4.json", "JSON", 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 804
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\.cmake\api\v1\reply\codemodel-v2-bf526db03eb4cdf38867.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\.cmake\api\v1\reply\index-2025-03-06T06-55-19-0139.json", "JSON", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\android_gradle_build.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\android_gradle_build_mini.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86\prefab_config.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\.cmake\api\v1\reply\cache-v2-cb1a633103fb33091879.json", "JSON", 0, 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\.cmake\api\v1\reply\cmakeFiles-v1-03e38c0d6e0f04326edd.json", "JSON", 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 804
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\.cmake\api\v1\reply\codemodel-v2-c01d3d95611848b9a9cb.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\.cmake\api\v1\reply\index-2025-03-06T06-55-28-0334.json", "JSON", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\android_gradle_build.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\android_gradle_build_mini.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\.cxx\RelWithDebInfo\3p602e3q\x86_64\prefab_config.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 4, 10, 75
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\google-services.json", "JSON", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 8
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 10, 1, 46
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\res\drawable-v21\launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 2, 13
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\res\drawable\launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 2, 13
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\res\mipmap-anydpi-v26\ic_launcher.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\res\values-night\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 1, 19
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 1, 19
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\app\src\profile\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 8
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 3, 19
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\gradle.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\gradle\wrapper\gradle-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\haqim\Project\Flutter\postalhub_tracker\android\settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 5, 27
"c:\Users\haqim\Project\Flutter\postalhub_tracker\cors.json", "JSON", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\haqim\Project\Flutter\postalhub_tracker\firebase.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 123
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 1, 38
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 1, 27
"c:\Users\haqim\Project\Flutter\postalhub_tracker\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\firebase_options.dart", "Dart", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 12, 5, 79
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 2, 7, 66
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\ai_assistant\ai_assistant.dart", "Dart", 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 1, 13, 264
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home.dart", "Dart", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 32, 5, 75
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\announcement_detail_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\announcement_news_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 1, 15, 205
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\announcement_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 5, 9, 221
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\carousel_ads.dart", "Dart", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 7, 111
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\carousel_viewer.dart", "Dart", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\profile_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\home\home_widgets\quickaction_widget.dart", "Dart", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 4, 92
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\more\about\about.dart", "Dart", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 5, 133
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\more\branch_info\branch_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 1, 11, 118
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\more\how_to_use\how_to_use.dart", "Dart", 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 1, 5, 158
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\more\more_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 5, 8, 262
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\more\updates_info\updates_info_at.dart", "Dart", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 12, 138
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\parcel_library\parcel_library.dart", "Dart", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 1, 3, 86
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\search_inventory\search_inventory.dart", "Dart", 0, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 0, 61, 20, 641
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\services\customer_services\customer_services.dart", "Dart", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 1, 3, 84
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\pages\services\services.dart", "Dart", 0, 0, 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 13, 8, 591
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\auth_services\auth.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\auth_services\login.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\auth_services\register.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\components\animated_gradient_border.dart", "Dart", 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 14, 216
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\navigator\navigator_sevices.dart", "Dart", 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 1, 7, 254
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\postalhub_ui.dart", "Dart", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 3, 3, 103
"c:\Users\haqim\Project\Flutter\postalhub_tracker\lib\src\responsive_layout.dart", "Dart", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\CMakeLists.txt", "CMake", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 146
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\flutter\CMakeLists.txt", "CMake", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\flutter\generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\flutter\generated_plugins.cmake", "CMake", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\main.cc", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\my_application.cc", "C++", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 125
"c:\Users\haqim\Project\Flutter\postalhub_tracker\linux\my_application.h", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 4, 29
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 1, 344
"c:\Users\haqim\Project\Flutter\postalhub_tracker\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\haqim\Project\Flutter\postalhub_tracker\pubspec.yaml", "YAML", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 75
"c:\Users\haqim\Project\Flutter\postalhub_tracker\search_inventory.dart", "Dart", 0, 0, 0, 0, 0, 0, 610, 0, 0, 0, 0, 0, 0, 5, 19, 634
"c:\Users\haqim\Project\Flutter\postalhub_tracker\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 10, 7, 31
"c:\Users\haqim\Project\Flutter\postalhub_tracker\web\index.html", "HTML", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\Users\haqim\Project\Flutter\postalhub_tracker\web\manifest.json", "JSON", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\CMakeLists.txt", "CMake", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\flutter\CMakeLists.txt", "CMake", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\flutter\generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\flutter\generated_plugins.cmake", "CMake", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\CMakeLists.txt", "CMake", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\flutter_window.cpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\flutter_window.h", "C++", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\main.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\resource.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\utils.cpp", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\utils.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\win32_window.cpp", "C++", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"c:\Users\haqim\Project\Flutter\postalhub_tracker\windows\runner\win32_window.h", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 1868, 5343, 19293, 34, 67, 13, 4301, 68, 477, 99, 8, 2592, 4880, 1376, 3744, 44163